keyword,tweet,clean_tokens,clean_text,lex_score,lex_label,ml_label
grab,"Ada potongan Moon Chicken 🥳 klaim voucher nya di halaman resto (siapa tau hoki) ✨️
👍 https://t.co/gwckoCbPef

Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/odZc1q8nFW","['potong', 'moon', 'chicken', 'klaim', 'voucher', 'halaman', 'resto', 'tau', 'hoki', '', 'diskon', 'gofood', 'grabfood', 'shopeefood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'daget', 'gojek', 'thr', 'shopeepay']",potong moon chicken klaim voucher halaman resto tau hoki  diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay,6.0,positive,positive
grab,"Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ✨

‼️ Klaim voucher-nya di sini sebelum habis 👇👇
https://t.co/4uue6niSc7
https://t.co/4uue6niSc7

t. daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi https://t.co/s0fL2vNYLj","['blonde', 'creamy', 'latte', 'diskon', '2kan', 'pick', '', 'klaim', 'vouchernya', 'habis', 'daget', 'gofood', 'grabfood', 'kode', 'promo', 'go', 'grab', 'shopee', 'food', 'jerome', 'sfood', 'gojek', 'kopi']",blonde creamy latte diskon 2kan pick  klaim vouchernya habis daget gofood grabfood kode promo go grab shopee food jerome sfood gojek kopi,3.0,positive,positive
grab,justru aku pake grab malah murah banget 🤌🏻,"['pake', 'grab', 'murah', 'banget']",pake grab murah banget,-1.0,negative,negative
grab,"@fmhd8 @adnardn @keqayaan benar banget kak punya pengalaman pesan grab dari condo ke kantor, nggak ada waiting zone sih tapi kejebak di lift yg hampir berhenti di setiap lantai… eh ternyata kelewat estimasi 2 menit tunggu drivernya, bayar rm5 kompensasi waktu tunggu drivernya","['banget', 'kak', 'alam', 'pesan', 'grab', 'condo', 'kantor', 'nggak', 'waiting', 'zone', 'sih', 'jebak', 'lift', 'yg', 'henti', 'lantai', 'eh', 'lewat', 'estimasi', 'menit', 'tunggu', 'drivernya', 'bayar', 'rm5', 'kompensasi', 'tunggu', 'drivernya']",banget kak alam pesan grab condo kantor nggak waiting zone sih jebak lift yg henti lantai eh lewat estimasi menit tunggu drivernya bayar rm5 kompensasi tunggu drivernya,-0.5,negative,negative
grab,aku beli makanan gapernah pke gofud n grab pasti slalu di sopipud,"['beli', 'makan', 'gapernah', 'pke', 'gofud', 'grab', 'slalu', 'sopipud']",beli makan gapernah pke gofud grab slalu sopipud,0.0,neutral,neutral
grab,Gw kalo gak kepepet bgt bgt bgt gak bakalan order grab/gofood selalu pertama shopeefood,"['gw', 'gak', 'pepet', 'bgt', 'bgt', 'bgt', 'gak', 'order', 'grabgofood', 'shopeefood']",gw gak pepet bgt bgt bgt gak order grabgofood shopeefood,0.0,neutral,neutral
grab,hih kenapa klo mau naik grab lebih dari jam 9 malem harganya 2x lipat sihh woii,"['hih', 'grab', 'jam', 'malem', 'harga', '2x', 'lipat', 'sihh', 'woii']",hih grab jam malem harga 2x lipat sihh woii,0.0,neutral,neutral
grab,ohh jadi orang2 kaya lo yg bkin macet disitu soalnya mesen gojek/grab tapi lo sendiri belom ada di titik yang alhasil bikin MACET PENGENDARA LAIN HIH KAGAK MIKIR LO YA GUE MUAK BGT TIAP LEWAT SITU MACETNYA SINTING TAPI CUMA DISITU JALUR GUE KALO NGAMPUS FAKLAH https://t.co/aB9n3CUoek,"['ohh', 'orang2', 'kaya', 'lo', 'yg', 'bkin', 'macet', 'situ', 'mesen', 'gojekgrab', 'lo', 'bom', 'titik', 'alhasil', 'bikin', 'macet', 'kendara', 'hih', 'kagak', 'mikir', 'lo', 'ya', 'gue', 'muak', 'bgt', 'situ', 'macet', 'sinting', 'situ', 'jalur', 'gue', 'ngampus', 'faklah']",ohh orang2 kaya lo yg bkin macet situ mesen gojekgrab lo bom titik alhasil bikin macet kendara hih kagak mikir lo ya gue muak bgt situ macet sinting situ jalur gue ngampus faklah,0.0,neutral,neutral
grab,"aku dri 2022 smpe skrng selalu shopeefood, tp dlu msih sering grab jga sih krna bnyak promo, skrng mh jarang jd pke shopee ajaa 😆","['dri', '2022', 'smpe', 'skrng', 'shopeefood', 'tp', 'dlu', 'msih', 'grab', 'jga', 'sih', 'krna', 'bnyak', 'promo', 'skrng', 'mh', 'jarang', 'pke', 'shopee', 'ajaa']",dri 2022 smpe skrng shopeefood tp dlu msih grab jga sih krna bnyak promo skrng mh jarang pke shopee ajaa,0.0,neutral,neutral
grab,@Ordinaryjhonny depends sih tp gw gapernah pake grab krn akun gw bau wkwkwk so far pake gojek promonya mantep bgt buat beli ramean. trs bbrp hari kmrn baru tau shopee jg gacor untuk sistem grup order gini. https://t.co/A17FLRQNqO,"['depends', 'sih', 'tp', 'gw', 'gapernah', 'pake', 'grab', 'krn', 'akun', 'gw', 'bau', 'wkwkwk', 'far', 'pake', 'gojek', 'promonya', 'mantep', 'bgt', 'beli', 'ramean', 'trs', 'bbrp', 'kmrn', 'tau', 'shopee', 'gacor', 'sistem', 'grup', 'order', 'gin']",depends sih tp gw gapernah pake grab krn akun gw bau wkwkwk far pake gojek promonya mantep bgt beli ramean trs bbrp kmrn tau shopee gacor sistem grup order gin,0.0,neutral,neutral
grab,"@Ordinaryjhonny Kalo makanan lebih dr 40k, iyah murahan Shopee
Tp kalo 10-20k, murahan grab...","['makan', 'dr', '40k', 'iyah', 'murah', 'shopee', 'tp', '1020k', 'murah', 'grab']",makan dr 40k iyah murah shopee tp 1020k murah grab,-2.0,negative,negative
grab,"@SatriaKuning10 @kegblgnunfaedh kak setahu saya pihak grab bisa klaim order fiktif dalam sebulan hanya beberapa x.
selebihnya itu gak bisa di klaim.
kalo gak salah sebulan 1x.
dan selebihnya gak bisa klaim lagi. https://t.co/NkH2O23IUI","['kak', 'tahu', 'grab', 'klaim', 'order', 'fiktif', 'bulan', 'lebih', 'gak', 'klaim', 'gak', 'salah', 'bulan', '1x', 'lebih', 'gak', 'klaim']",kak tahu grab klaim order fiktif bulan lebih gak klaim gak salah bulan 1x lebih gak klaim,1.0,positive,positive
grab,@Ordinaryjhonny Di aku kenapa lebih murah grab pliss. Shopee food banyak biaya2 trs potongan ongkir mya kecil. Grab ak langganan unlim mayan kadang jajan jd dibawah 20k sama ongkir layanan hehe,"['murah', 'grab', 'pliss', 'shopee', 'food', 'biaya2', 'trs', 'potong', 'ongkir', 'mya', 'grab', 'ak', 'langgan', 'unlim', 'mayan', 'kadang', 'jajan', 'bawah', '20k', 'ongkir', 'layan', 'hehe']",murah grab pliss shopee food biaya2 trs potong ongkir mya grab ak langgan unlim mayan kadang jajan bawah 20k ongkir layan hehe,0.0,neutral,neutral
grab,"@5HT1BD Halo, Kak. Mohon maaf yaa, saat ini sudah aku bantu respon. Kakak bisa cek kembali DM-nya. Selalu berhati2 terhadap akun tdk resmi yg mengatasnamakan Grab Indonesia ya Kak. Terima Kasih 🙏-Tono","['halo', 'kak', 'mohon', 'maaf', 'yaa', 'bantu', 'respon', 'kakak', 'cek', 'dmnya', 'berhati2', 'akun', 'resmi', 'yg', 'mengatasnamakan', 'grab', 'indonesia', 'ya', 'kak', 'terima', 'kasih', 'tono']",halo kak mohon maaf yaa bantu respon kakak cek dmnya berhati2 akun resmi yg mengatasnamakan grab indonesia ya kak terima kasih tono,0.0,neutral,neutral
grab,"@Ordinaryjhonny murahan grab kalo di aku, sfood di daerahku ongkirnya mahal bgt kepotongnya cuman serebu wkwk","['murah', 'grab', 'sfood', 'daerah', 'ongkirnya', 'mahal', 'bgt', 'potong', 'cuman', 'rebu', 'wkwk']",murah grab sfood daerah ongkirnya mahal bgt potong cuman rebu wkwk,-1.0,negative,negative
grab,"Gue ga pernah ngeh kalo Shopeefood lebih murah dari Grabfood &amp; Gofood tapi biasanya knp gue ga pake itu krn kadang resto yg gue mau ga ada.
Jd yang gue bisa bandingin cuma Grab &amp; Gojek, di gue selalu lebih murah Grab bisa selisih 10K 😅 (Gue pengguna Grab Unlimited &amp; Gojek Plus)","['gue', 'nggak', 'ngeh', 'shopeefood', 'murah', 'grabfood', 'gofood', 'knp', 'gue', 'nggak', 'pake', 'krn', 'kadang', 'resto', 'yg', 'gue', 'nggak', 'gue', 'bandingin', 'grab', 'gojek', 'gue', 'murah', 'grab', 'selisih', '10k', 'gue', 'guna', 'grab', 'unlimited', 'gojek', 'plus']",gue nggak ngeh shopeefood murah grabfood gofood knp gue nggak pake krn kadang resto yg gue nggak gue bandingin grab gojek gue murah grab selisih 10k gue guna grab unlimited gojek plus,-3.5,negative,negative
grab,@cassiocpeia @gtauadasiapadmn wow thanks for the insight.. otw pindah ke grab. padahal niatnya pake gojek krn support app local tp makin kesini makin jelek pelayanannya,"['wow', 'thanks', 'insight', 'otw', 'pindah', 'grab', 'niat', 'pake', 'gojek', 'krn', 'support', 'app', 'local', 'tp', 'kesini', 'jelek', 'layan']",wow thanks insight otw pindah grab niat pake gojek krn support app local tp kesini jelek layan,-1.0,negative,negative
grab,"shopeefood mahal di ongkirrr, jadi beralih ke grab dehh 🫶🏻🫶🏻🫶🏻 gofood murah kalo beli banyakkk, karna dapet promonya selalu yg minbel 70-100k anjayyy padahal udah langganan goplus","['shopeefood', 'mahal', 'ongkirrr', 'alih', 'grab', 'dehh', '', 'gofood', 'murah', 'beli', 'banyakkk', 'karna', 'dapet', 'promonya', 'yg', 'minbel', '70100k', 'anjayyy', 'udah', 'langgan', 'goplus']",shopeefood mahal ongkirrr alih grab dehh  gofood murah beli banyakkk karna dapet promonya yg minbel 70100k anjayyy udah langgan goplus,-2.0,negative,negative
grab,"nah iniiii tadi aku jg komen rep gini di twt orang wkwk yg paling sering aku pake antara oren atau grab, gofud jarang bgt karena biasanya lebih mahal plus potongan dikit bgt","['iniiii', 'komen', 'rep', 'gin', 'twt', 'orang', 'wkwk', 'yg', 'pake', 'oren', 'grab', 'gofud', 'jarang', 'bgt', 'mahal', 'plus', 'potong', 'dikit', 'bgt']",iniiii komen rep gin twt orang wkwk yg pake oren grab gofud jarang bgt mahal plus potong dikit bgt,-1.0,negative,negative
grab,@gotama986 @aishiteRIE2124 Akun grab itu emg sensitif skrg mslah cancel mau customer atau driver bsa kena suspend kan.,"['akun', 'grab', 'emg', 'sensitif', 'skrg', 'mslah', 'cancel', 'customer', 'driver', 'bsa', 'kena', 'suspend']",akun grab emg sensitif skrg mslah cancel customer driver bsa kena suspend,0.0,neutral,neutral
grab,"@Ordinaryjhonny murahan grab, di aku shopeefood ongkirnya mahal bgt 😭","['murah', 'grab', 'shopeefood', 'ongkirnya', 'mahal', 'bgt']",murah grab shopeefood ongkirnya mahal bgt,-2.0,negative,negative
grab,@aishiteRIE2124 I smpe gemetaran gtu. Nih org bhaya bgt… hati2 cwi2 klo naik grab ya,"['smpe', 'gemetar', 'gtu', 'nih', 'org', 'bhaya', 'bgt', 'hati2', 'cwi2', 'grab', 'ya']",smpe gemetar gtu nih org bhaya bgt hati2 cwi2 grab ya,0.0,neutral,neutral
grab,"@Ordinaryjhonny tapi harga grab tuh asli ga di naikkin gasi, tp klo voucher gedean shopee","['harga', 'grab', 'tuh', 'asli', 'nggak', 'naikkin', 'gas', 'tp', 'voucher', 'gede', 'shopee']",harga grab tuh asli nggak naikkin gas tp voucher gede shopee,0.5,positive,positive
grab,"@Ordinaryjhonny Kalau belum tau tekniknya sih iyah.. tapi sejak aku jadi customer GU grab gacorrrrr lansung promonya. Hahaha btw akun aku di GF, GR,SF semuanya VIP/unlimitied","['tau', 'teknik', 'sih', 'iyah', 'customer', 'gu', 'grab', 'gacorrrrr', 'lansung', 'promonya', 'hahaha', 'btw', 'akun', 'gf', 'grsf', 'vipunlimitied']",tau teknik sih iyah customer gu grab gacorrrrr lansung promonya hahaha btw akun gf grsf vipunlimitied,0.0,neutral,neutral
grab,"@Ordinaryjhonny aku grab sih
bs beli 3 porsi makan dpt harga cuma 35-45k doang","['grab', 'sih', 'bs', 'beli', 'porsi', 'makan', 'dpt', 'harga', '3545k', 'doang']",grab sih bs beli porsi makan dpt harga 3545k doang,0.0,neutral,neutral
grab,"@rndmpeeps30 @Ordinaryjhonny Udah nyoba lgi, fix murahan grab. Pake vip pun kena ongkir mahal, grab 0 ongkir + diskon 50+%","['udah', 'nyoba', 'lgi', 'fix', 'murah', 'grab', 'pake', 'vip', 'kena', 'ongkir', 'mahal', 'grab', 'ongkir', 'diskon', '50']",udah nyoba lgi fix murah grab pake vip kena ongkir mahal grab ongkir diskon 50,-1.0,negative,negative
grab,"@Ordinaryjhonny asliiii, aku awalnya pake gojek terus kok lumayan ongkirnya hampir seharga makanan, akhirnya nyoba download grab buat bandingin
eh malah 2x lipat lebih mahal😭
skrg beralih ke sopifud👍🏻","['asliiii', 'pake', 'gojek', 'lumayan', 'ongkirnya', 'harga', 'makan', 'nyoba', 'download', 'grab', 'bandingin', 'eh', '2x', 'lipat', 'mahal', 'skrg', 'alih', 'sopifud']",asliiii pake gojek lumayan ongkirnya harga makan nyoba download grab bandingin eh 2x lipat mahal skrg alih sopifud,-1.0,negative,negative
grab,"@Ordinaryjhonny Di gue kok mahal ya, grab jg mahal sm aja","['gue', 'mahal', 'ya', 'grab', 'mahal', 'sm']",gue mahal ya grab mahal sm,-2.0,negative,negative
grab,@Ordinaryjhonny grab kl pake grab unlimited jd murah bgt (dpt trial 3 bulan mostly jd 60% dan free ongkir),"['grab', 'kl', 'pake', 'grab', 'unlimited', 'murah', 'bgt', 'dpt', 'trial', 'mostly', '60', 'free', 'ongkir']",grab kl pake grab unlimited murah bgt dpt trial mostly 60 free ongkir,-1.0,negative,negative
grab,"@peekaboornx tapi grab udah ada dilist perusahaan yg udah reach out, jd ragu mau lanjut apa engga ☹️","['grab', 'udah', 'dilist', 'usaha', 'yg', 'udah', 'reach', 'ragu', 'engga', '']",grab udah dilist usaha yg udah reach ragu engga ,-1.0,negative,negative
grab,Bahkan kadang harga makanan lbh murah lewat shopipud daripada beli langsung. Grab gojek jarang ada diskon,"['kadang', 'harga', 'makan', 'lbh', 'murah', 'shopipud', 'beli', 'langsung', 'grab', 'gojek', 'jarang', 'diskon']",kadang harga makan lbh murah shopipud beli langsung grab gojek jarang diskon,-1.0,negative,negative
grab,ga suka deh kalo dapet driver grab yang nyetirnya kaya baru belajar gini. mual bgt plis😔,"['nggak', 'suka', 'deh', 'dapet', 'driver', 'grab', 'nyetirnya', 'kaya', 'ajar', 'gin', 'mual', 'bgt', 'plis']",nggak suka deh dapet driver grab nyetirnya kaya ajar gin mual bgt plis,-0.5,negative,positive
grab,"@rndmpeeps30 @Ordinaryjhonny Sama ih, jd murahan grab kalo aku","['ih', 'murah', 'grab']",ih murah grab,-1.0,negative,negative
grab,@aaradhyacc @ruang_comment @aishiteRIE2124 Tapi berdasarkan pengalaman ku grab motornya lumayan lah. Cuma ya kalo helm mah sama aja,"['dasar', 'alam', 'ku', 'grab', 'motor', 'lumayan', 'ya', 'helm', 'mah']",dasar alam ku grab motor lumayan ya helm mah,0.0,neutral,neutral
grab,@Ordinaryjhonny grab murah taaukk,"['grab', 'murah', 'taaukk']",grab murah taaukk,-1.0,negative,negative
grab,@cassiocpeia @gtauadasiapadmn ohh pantes driver grab gapernah komen aneh aneh ke gue walaupun pake hemat dan nganternya ke daerah kematian (ciputat)😔😔😔,"['ohh', 'pantes', 'driver', 'grab', 'gapernah', 'komen', 'aneh', 'aneh', 'gue', 'pake', 'hemat', 'nganternya', 'daerah', 'mati', 'ciputat']",ohh pantes driver grab gapernah komen aneh aneh gue pake hemat nganternya daerah mati ciputat,0.0,neutral,neutral
grab,"@Ordinaryjhonny Kalo beli buat personal emang murah, tapi kalo beli banyak diitung-itung murah grab/ gofood","['beli', 'personal', 'emang', 'murah', 'beli', 'diitungitung', 'murah', 'grab', 'gofood']",beli personal emang murah beli diitungitung murah grab gofood,-2.0,negative,negative
grab,"@Ordinaryjhonny Untung-untungan kaak, soalnya waktu itu pernah bandingin malah lebih murah grab atau gojek.","['untunguntungan', 'kaak', 'bandingin', 'murah', 'grab', 'gojek']",untunguntungan kaak bandingin murah grab gojek,-1.0,negative,negative
grab,"@Ordinaryjhonny ngga ah, lebih murah grab","['ngga', 'ah', 'murah', 'grab']",ngga ah murah grab,-1.0,negative,negative
grab,@Ordinaryjhonny big no krn resto langganan gue jauh lebih murah di grab/gofud,"['big', 'krn', 'resto', 'langgan', 'gue', 'murah', 'grabgofud']",big krn resto langgan gue murah grabgofud,-1.0,negative,negative
grab,@benerandya @RoxasVaan @Cetepbebek Kalo grab gabisa. 1 1,"['grab', 'gabisa']",grab gabisa,0.0,neutral,neutral
grab,"Sandal uniseks ni murah betull🤩
Yg mana nak jimat tu elok grab sekarang 👍✨
https://t.co/oTlfxGwJga https://t.co/48FxzZSL0W","['sandal', 'uniseks', 'ni', 'murah', 'betull', 'yg', 'nak', 'jimat', 'tu', 'elok', 'grab']",sandal uniseks ni murah betull yg nak jimat tu elok grab,-1.0,negative,negative
grab,@Ordinaryjhonny Aku pernah langganan grabunlimited dn svip aku coba bandingin harga beli makanan di resto yg sama dan menu yg sama ternyata ttp murah di grab😔,"['langgan', 'grabunlimited', 'dn', 'svip', 'coba', 'bandingin', 'harga', 'beli', 'makan', 'resto', 'yg', 'menu', 'yg', 'ttp', 'murah', 'grab']",langgan grabunlimited dn svip coba bandingin harga beli makan resto yg menu yg ttp murah grab,-1.0,negative,negative
grab,@Ordinaryjhonny tapi nanti tahun2 kedepan jg bakal sama kek grab gofood juga ga sih wkwk,"['tahun2', 'depan', 'kek', 'grab', 'gofood', 'nggak', 'sih', 'wkwk']",tahun2 depan kek grab gofood nggak sih wkwk,-0.5,negative,negative
grab,"@soursallyily Mohon maaf udah bikin Kakak ga nyaman
Feedbacknya akan kami jadikan evaluasi agar ke depannya layanan Grab lebih baik lagi
Apabila ada yg bisa aku bantu lebih lanjut silakan infokan jg ke DM ya

Terima kasih Kak 😊-Nur","['mohon', 'maaf', 'udah', 'bikin', 'kakak', 'nggak', 'nyaman', 'feedbacknya', 'jadi', 'evaluasi', 'depan', 'layan', 'grab', 'yg', 'bantu', 'sila', 'info', 'dm', 'ya', 'terima', 'kasih', 'kak', 'nur']",mohon maaf udah bikin kakak nggak nyaman feedbacknya jadi evaluasi depan layan grab yg bantu sila info dm ya terima kasih kak nur,0.5,positive,positive
grab,"@Ordinaryjhonny Iya, emang. Jujur aja gua jarang bgt pake gojek/grab karena jarang dapet promo","['iya', 'emang', 'jujur', 'gua', 'jarang', 'bgt', 'pake', 'gojekgrab', 'jarang', 'dapet', 'promo']",iya emang jujur gua jarang bgt pake gojekgrab jarang dapet promo,-1.0,negative,negative
grab,"@Ordinaryjhonny kalo aku lebih murah grab, selisihnya bisa 10rb😔","['murah', 'grab', 'selisih', '10rb']",murah grab selisih 10rb,-1.0,negative,negative
grab,@Ordinaryjhonny ihh tapi biaya aplikasi dan layanannya gede. menurutku total harganya 11 12 sama grab food dan gofood,"['ihh', 'biaya', 'aplikasi', 'layan', 'gede', 'turut', 'total', 'harga', '11', '12', 'grab', 'food', 'gofood']",ihh biaya aplikasi layan gede turut total harga 11 12 grab food gofood,0.0,neutral,neutral
grab,naik grab aje kata gue mah,"['grab', 'aje', 'gue', 'mah']",grab aje gue mah,0.0,neutral,neutral
grab,@Ordinaryjhonny ngga kaa malah lebih murah pakai grab,"['ngga', 'kaa', 'murah', 'pakai', 'grab']",ngga kaa murah pakai grab,-1.0,negative,negative
grab,"shopee food sumpah aplikasinya berat bgt di hp, tp klo aku mesti murahan grab/gofood sih","['shopee', 'food', 'sumpah', 'aplikasi', 'berat', 'bgt', 'hp', 'tp', 'mesti', 'murah', 'grabgofood', 'sih']",shopee food sumpah aplikasi berat bgt hp tp mesti murah grabgofood sih,-1.0,negative,negative
grab,"@Ordinaryjhonny Kalau di gw grab sama sfood bedanya gak jauh,  kdng kalau ada disc 70% di grab jdi murah bnget. Pokonya bigno cuma buat gofood, udh 1 thun lbih gak pernah nyentuh gofood lagi","['gw', 'grab', 'sfood', 'beda', 'gak', 'kdng', 'disc', '70', 'grab', 'jdi', 'murah', 'bnget', 'poko', 'bigno', 'gofood', 'udh', 'thun', 'lbih', 'gak', 'nyentuh', 'gofood']",gw grab sfood beda gak kdng disc 70 grab jdi murah bnget poko bigno gofood udh thun lbih gak nyentuh gofood,-1.0,negative,negative
grab,@Ordinaryjhonny Tergantung sih. Kalau lg banyak promo grab/gojek sering murah jg kom,"['gantung', 'sih', 'lg', 'promo', 'grabgojek', 'murah', 'kom']",gantung sih lg promo grabgojek murah kom,0.0,neutral,neutral
grab,"Ini dia gais skin tint yang terpaling hangat sekarang dengan harga 15ringgit sahaja! Cepat2 grab harga promo hari ini 😆 
https://t.co/MwNSvuKe0g","['gais', 'skin', 'tint', 'paling', 'hangat', 'harga', '15ringgit', 'sahaja', 'cepat2', 'grab', 'harga', 'promo']",gais skin tint paling hangat harga 15ringgit sahaja cepat2 grab harga promo,1.0,positive,positive
grab,@eternalcloud09 yang pelit promo kayanya grab ya wkwk,"['pelit', 'promo', 'kaya', 'grab', 'ya', 'wkwk']",pelit promo kaya grab ya wkwk,1.0,positive,neutral
grab,@Ordinaryjhonny grab gofud mah bnran beli ongkir free food:(,"['grab', 'gofud', 'mah', 'bnran', 'beli', 'ongkir', 'free', 'food']",grab gofud mah bnran beli ongkir free food,0.0,neutral,neutral
grab,"kalo pesennya sendirian murah shope
kalo bareng2 murah grab sih di tempatku","['sen', 'murah', 'shope', 'bareng2', 'murah', 'grab', 'sih', 'tempat']",sen murah shope bareng2 murah grab sih tempat,-2.0,negative,negative
grab,"gak jg sih, klo di tmptku lebih murah grab","['gak', 'sih', 'tmptku', 'murah', 'grab']",gak sih tmptku murah grab,-1.0,negative,negative
